membership:participant_set_id	participant
COHORT_28	C1910__26905
COHORT_28	C1710__NF060
COHORT_28	C1710__G01-GEA-120-HI
COHORT_28	C1910__09C84117
COHORT_28	C1710__ASF005
COHORT_28	C1710__08C72662
COHORT_28	C1710__G01-GEA-14-HI
COHORT_28	C1910__NC774
COHORT_28	C1710__09C81047
COHORT_28	C1910__24210
COHORT_28	C1710__09C99843
COHORT_28	C1710__CC958-201
COHORT_28	C1710__08C74772
COHORT_28	C1710__09C89009
COHORT_28	C1910__23896
COHORT_28	C1910__NP018
COHORT_28	C1710__08C76566
COHORT_28	C1910__08C79356
COHORT_28	C1710__08C74137
COHORT_28	C1710__08C74304
COHORT_28	C1710__08C76507
COHORT_28	C1910__24206
COHORT_28	C1710__08C75317
COHORT_28	C1710__80001101677
COHORT_28	C1910__08C74635
COHORT_28	C1710__10C105660
COHORT_28	C1710__11010
COHORT_28	C1710__08C74636
COHORT_28	C1910__08C77794
COHORT_28	C1710__10777
COHORT_28	C1710__08C74268
COHORT_28	C1860__11C121822
COHORT_28	C1710__80001102201
COHORT_28	C1710__G01-GEA-164-PA
COHORT_28	C1710__NF031
COHORT_28	C1710__G01-GEA-65-PA
COHORT_28	C1710__CC938-102
COHORT_28	C1910__27546
COHORT_28	C1710__G01-GEA-130-MA
COHORT_28	C1710__G01-GEA-167-PA
COHORT_28	C1710__80001102130
COHORT_28	C1910__NC781
COHORT_28	C1910__09C84148
COHORT_28	C1710__NF263
COHORT_28	C1710__11C119383
COHORT_28	C1710__08C75958
COHORT_28	C1710__08C75877
COHORT_28	C1710__G01-GEA-26-HI
COHORT_28	C1710__G01-GEA-147-PA
COHORT_28	C1710__08C72641
COHORT_28	C1923__173786961
COHORT_28	C1860__08C74837
COHORT_28	C1910__80001103412
COHORT_28	C1910__24481
COHORT_28	C1910__08C79445
COHORT_28	C1910__09C84764
COHORT_28	C1710__09C87448
COHORT_28	C1710__08C74652
COHORT_28	C1910__09C84111
COHORT_28	C1910__NC596
COHORT_28	C1860__08C76584
COHORT_28	C1910__80001103057
COHORT_28	C1710__NF175
COHORT_28	C1910__NC902
COHORT_28	C1910__NC979
COHORT_28	C1860__08C74829
COHORT_28	C1710__12074
COHORT_28	C1710__08C77153
COHORT_28	C1860__08C72947
COHORT_28	C1710__08C74191
COHORT_28	C1910__08C79449
COHORT_28	C1910__33545
COHORT_28	C1710__08C74774
COHORT_28	C1710__08C75474
COHORT_28	C1710__G01-GEA-59-HI
COHORT_28	C1710__80001104877-1
COHORT_28	C1860__08C74558
COHORT_28	C1710__YP016
COHORT_28	C1910__09C84135
COHORT_28	C1710__G01-GEA-8-HI
COHORT_28	C1710__NF111
COHORT_28	C1910__09C84773
COHORT_28	C1710__G01-GEA-81-MA
COHORT_28	C1710__80001102274
COHORT_28	C1710__07C70489
COHORT_28	C1910__08C79396
COHORT_28	C1710__08C73639
COHORT_28	C1910__09C92656
COHORT_28	C1910__08C77906
COHORT_28	C1710__G01-GEA-161-MA
COHORT_28	C1710__08C73330
COHORT_28	C1710__G01-GEA-98-MA
COHORT_28	C1910__NP180
COHORT_28	C1710__08C74531
COHORT_28	C1710__09C99838
COHORT_28	C1710__CC965-101
COHORT_28	C1710__G01-GEA-132-MA
COHORT_28	C1710__G01-GEA-106-PA
COHORT_28	C1910__09C81878
COHORT_28	C1910__23272
COHORT_28	C1710__80001102323
COHORT_28	C1710__08C74292
COHORT_28	C1710__NF238
COHORT_28	C1910__NC760
COHORT_28	C1860__08C76790
COHORT_28	C1910__80001103303
COHORT_28	C1860__08C74633
COHORT_28	C1710__08C74542
COHORT_28	C1910__11C118138
COHORT_28	C1710__CC921-202
COHORT_28	C1710__NF229
COHORT_28	C1710__G01-GEA-150-MA
COHORT_28	C1860__08C73280
COHORT_28	C1910__CC966-101
COHORT_28	C1710__G01-GEA-91MA
COHORT_28	C1860__08C74832
COHORT_28	C1710__NF006
COHORT_28	C1910__10406
COHORT_28	C1710__08C76559
COHORT_28	C1910__24621
COHORT_28	C1710__NF174
COHORT_28	C1710__NP059
COHORT_28	C1710__05C48743
COHORT_28	C1710__12342
COHORT_28	C1710__G01-GEA-11-PA
COHORT_28	C1710__NP163
COHORT_28	C1860__08C77861
COHORT_28	C1710__G01-GEA-14-MA
COHORT_28	C1710__G01-GEA-118-HI
COHORT_28	C1910__NC969
COHORT_28	C1710__G01-GEA-1-HI
COHORT_28	C1710__09C90239
COHORT_28	C1860__08C74631
COHORT_28	C1910__NC938
COHORT_28	C1860__08C74665
COHORT_28	C1910__09C84119
COHORT_28	C1710__G01-GEA-8-MA
COHORT_28	C1710__09C90388
COHORT_28	C1710__G01-GEA-149-MA
COHORT_28	C1910__NC750
COHORT_28	C1710__08C72539
COHORT_28	C1910__09C89894
COHORT_28	C1710__G01-GEA-190-PA
COHORT_28	C1910__CC1061-101
COHORT_28	C1860__08C73871
COHORT_28	C1923__150941986
COHORT_28	C1910__07C70668
COHORT_28	C1860__08C76753
COHORT_28	C1910__08C77682
COHORT_28	C1910__80001102564
COHORT_28	C1860__08C76154
COHORT_28	C1710__G01-GEA-42-PA
COHORT_28	C1710__80001102243-1
COHORT_28	C1860__08C77733
COHORT_28	C1710__08C76264
COHORT_28	C1910__09C79949
COHORT_28	C1710__08C74278
COHORT_28	C1710__80001104890
COHORT_28	C1910__07C70671
COHORT_28	C1923__150942020
COHORT_28	C1910__80001101870-1
COHORT_28	C1710__09C91336
COHORT_28	C1710__NP151
COHORT_28	C1860__09C79812
COHORT_28	C1910__NC502
COHORT_28	C1710__80001102218
COHORT_28	C1910__NC634
COHORT_28	C1710__G01-GEA-74-PA
COHORT_28	C1710__G01-GEA-140-PA
COHORT_28	C1710__G01-GEA-112-PA
COHORT_28	C1710__10C109061
COHORT_28	C1710__CC947-201
COHORT_28	C1910__08C76422
COHORT_28	C1910__24131
COHORT_28	C1710__08C72658
COHORT_28	C1710__08C72640
COHORT_28	C1710__09C87364
COHORT_28	C1710__CC967-201
COHORT_28	C1923__150941993
COHORT_29	C1910__08C77680
COHORT_29	C1710__05C49685
COHORT_29	C1910__NC473
COHORT_29	C1910__09C90069
COHORT_29	C1710__08C72555
COHORT_29	C1710__08C76564
COHORT_29	C1710__08C75640
COHORT_29	C1860__08C76793
COHORT_29	C1710__09C87365
COHORT_29	C1710__09C80253
COHORT_29	C1710__09C83620
COHORT_29	C1710__08C78423
COHORT_29	C1710__08C73409
COHORT_29	C1710__G01-GEA-163-MA
COHORT_29	C1860__08C75915
COHORT_29	C1710__G01-GEA-145-HI
COHORT_29	C1710__10C108740
COHORT_29	C1710__10C108730
COHORT_29	C1710__09C81985
COHORT_29	C1710__10C106784
COHORT_29	C1710__08C76392
COHORT_29	C1710__09C85286
COHORT_29	C1710__08C73835
COHORT_29	C1710__10C109041
COHORT_29	C1910__09C84767
COHORT_29	C1710__08C72660
COHORT_29	C1910__09C84753
COHORT_29	C1710__G01-GEA-73-HI
COHORT_29	C1910__NC788
COHORT_29	C1710__08C78422
COHORT_29	C1710__80001100207
COHORT_29	C1710__G01-GEA-53-MA
COHORT_29	C1910__NC689
COHORT_29	C1910__10C111315
COHORT_29	C1910__NP210
COHORT_29	C1910__09C92778
COHORT_29	C1710__G01-GEA-79-PA
COHORT_29	C1710__G01-GEA-9-PA
COHORT_29	C1860__08C76148
COHORT_29	C1910__NP001
COHORT_29	C1710__G01-GEA-167-MA
COHORT_29	C1910__24926
COHORT_29	C1710__08C74637
COHORT_29	C1860__09C84729
COHORT_29	C1710__G01-GEA-47-MA
COHORT_29	C1910__ASP054
COHORT_29	C1910__NC702
COHORT_29	C1910__NC715
COHORT_29	C1710__10C109050
COHORT_29	C1860__09C80254
COHORT_29	C1910__NC861
COHORT_29	C1910__YP024
COHORT_29	C1860__08C76156
COHORT_29	C1910__09C81877
COHORT_29	C1860__09C83872
COHORT_29	C1860__08C75414
COHORT_29	C1910__09C83618
COHORT_29	C1710__08C74267
COHORT_29	C1910__30177
COHORT_29	C1710__08C76897
COHORT_29	C1710__12217
COHORT_29	C1910__NC811
COHORT_29	C1910__NC835
COHORT_29	C1710__08C73959
COHORT_29	C1710__05C50079
COHORT_29	C1710__08C78516
COHORT_29	C1910__08C72500
COHORT_29	C1710__09C81502
COHORT_29	C1910__08C74769
COHORT_29	C1710__11954
COHORT_29	C1910__NC654
COHORT_29	C1710__08C73866
COHORT_29	C1860__08C76752
COHORT_29	C1710__08C75476
COHORT_29	C1710__NF167
COHORT_29	C1910__09C89984
COHORT_29	C1710__NF165
COHORT_29	C1860__08C72370
COHORT_29	C1710__10C105657
COHORT_29	C1910__NC619
COHORT_29	C1910__80001101693-1
COHORT_29	C1910__08C74771
COHORT_29	C1910__08C76420
COHORT_29	C1910__80001200743
COHORT_29	C1910__24463
COHORT_29	C1910__80001103434
COHORT_29	C1860__04C38371
COHORT_29	C1910__09C84173
COHORT_29	C1710__G01-GEA-102-MA
COHORT_29	C1710__09C99934
COHORT_29	C1923__150958829
COHORT_29	C1710__08C75469
COHORT_29	C1710__09C99930
COHORT_29	C1910__10501
COHORT_29	C1710__08C75653
COHORT_29	C1910__08C78163
COHORT_29	C1910__11556
COHORT_29	C1860__09C84194
COHORT_29	C1923__132120166
COHORT_29	C1710__08C77383
COHORT_29	C1910__80001200921
COHORT_29	C1910__08C77905
COHORT_29	C1910__NC840
COHORT_29	C1710__08C73728
COHORT_29	C1710__09C85375
COHORT_29	C1710__09C87367
COHORT_29	C1910__09C84139
COHORT_29	C1710__G01-GEA-66-PA
COHORT_29	C1710__08C76513
COHORT_29	C1910__24618
COHORT_29	C1910__80001201258
COHORT_29	C1710__10C109048
COHORT_29	C1910__NC414
COHORT_29	C1710__08C74749
COHORT_29	C1860__09C81506
COHORT_29	C1710__80001101765-2
COHORT_29	C1710__G01-GEA-68-MA
COHORT_29	C1860__08C74632
COHORT_29	C1910__08C79353
COHORT_29	C1710__09C80117
COHORT_29	C1910__NC625
COHORT_29	C1860__08C76146
COHORT_29	C1710__09C99948
COHORT_29	C1710__08C78490
COHORT_29	C1710__NP116
COHORT_29	C1710__04C37941
COHORT_29	C1910__24493
COHORT_29	C1910__09C84112
COHORT_29	C1710__NF119
COHORT_29	C1910__NC941
COHORT_29	C1910__09C80433
COHORT_29	C1910__25991
COHORT_29	C1710__05C39866
COHORT_29	C1910__NC608
COHORT_29	C1910__CC825-201
COHORT_29	C1910__NC822
COHORT_29	C1710__11C119380
COHORT_29	C1710__09C99812
COHORT_29	C1710__08C73453
COHORT_29	C1710__G01-GEA-10-MA
COHORT_29	C1910__YP006
COHORT_29	C1910__08C79349
COHORT_29	C1710__08C74890
COHORT_29	C1710__04C34991
COHORT_29	C1860__08C73049
COHORT_29	C1710__08C76569
COHORT_29	C1710__08C74053
COHORT_29	C1923__132120989
COHORT_29	C1710__10C102342
COHORT_29	C1910__08C72422
COHORT_29	C1710__11C119390
COHORT_29	C1910__NC961
COHORT_29	C1860__08C76787
COHORT_29	C1710__09C86633
COHORT_29	C1710__G01-GEA-100-PA
COHORT_29	C1710__09C89920
COHORT_29	C1710__05C47311
COHORT_29	C1860__08C73086
COHORT_29	C1710__08C73983
COHORT_29	C1710__G01-GEA-93-PA
COHORT_29	C1910__NC585
COHORT_29	C1710__08C74148
COHORT_29	C1860__08C74796
COHORT_29	C1910__08C77547
COHORT_29	C1860__09C84723
COHORT_29	C1910__NC819
COHORT_29	C1860__08C73643
COHORT_29	C1910__09C80195
COHORT_29	C1710__08C74293
COHORT_29	C1910__NC598
COHORT_29	C1710__G01-GEA-86-HI
COHORT_29	C1710__07C70355
COHORT_29	C1710__08C73221
COHORT_29	C1710__11C119365
COHORT_29	C1710__12507
COHORT_29	C1910__07C70670
COHORT_29	C1710__09C81504
COHORT_29	C1710__10C109034
COHORT_29	C1910__08C77711
COHORT_29	C1710__10C103001
COHORT_29	C1910__NC568
COHORT_29	C1910__NP107
COHORT_29	C1860__08C73353
COHORT_29	C1710__08C75660
COHORT_29	C1860__08C76984
COHORT_29	C1910__NP190
COHORT_29	C1710__G01-GEA-167-HI
COHORT_29	C1710__G01-GEA-45-PA
COHORT_29	C1860__08C73641
COHORT_29	C1910__24482
COHORT_29	C1910__80001103496
COHORT_29	C1860__08C73088
COHORT_29	C1927__MAC727
COHORT_29	C1710__10520
COHORT_29	C1860__08C73085
COHORT_29	C1710__G01-GEA-11-MA
COHORT_29	C1910__08C79397
COHORT_29	C1860__09C83920
COHORT_29	C1910__09C84140
COHORT_29	C1710__G01-GEA-95-MA
COHORT_2_2	SSC-SFARI__5359
COHORT_2_2	SSC-SFARI__5353
COHORT_2_2	SSC-SFARI__12532-fa
COHORT_2_2	SSC-SFARI__5264
COHORT_2_2	SSC-SFARI__4979
COHORT_2_2	SSC-SFARI__4959
COHORT_2_2	SSC-SFARI__SSC03220
COHORT_2_2	SSC-SFARI__4874
COHORT_2_2	SSC-SFARI__4856
COHORT_2_2	SSC-SFARI__31742
COHORT_2_2	SSC-SFARI__SSC05658
COHORT_2_2	SSC-SFARI__SSC06414
COHORT_2_2	SSC-SFARI__6196
COHORT_2_2	SSC-SFARI__4828
COHORT_2_2	SSC-SFARI__SSC05080
COHORT_2_2	SSC-SFARI__11610-fa
COHORT_2_2	SSC-SFARI__SSC03771
COHORT_2_2	SSC-SFARI__6552
COHORT_2_2	SSC-SFARI__4958
COHORT_2_2	SSC-SFARI__4852
COHORT_2_2	SSC-SFARI__6203
COHORT_2_2	SSC-SFARI__5849
COHORT_2_2	SSC-SFARI__12106-mo
COHORT_2_2	SSC-SFARI__31744
COHORT_2_2	SSC-SFARI__5303
COHORT_2_2	SSC-SFARI__8218
COHORT_2_2	SSC-SFARI__6296
COHORT_2_2	SSC-SFARI__6270
COHORT_2_2	SSC-SFARI__5260
COHORT_2_2	SSC-SFARI__8226
COHORT_2_2	SSC-SFARI__6228
COHORT_2_2	SSC-SFARI__13333-mo
COHORT_2_2	SSC-SFARI__5846
COHORT_2_2	SSC-SFARI__4842
COHORT_2_2	SSC-SFARI__5871
COHORT_2_2	SSC-SFARI__5370
COHORT_2_2	SSC-SFARI__6554
COHORT_2_2	SSC-SFARI__5845
COHORT_2_2	SSC-SFARI__4870
COHORT_2_2	SSC-SFARI__4833
COHORT_2_2	SSC-SFARI__5836
COHORT_2_2	SSC-SFARI__5888
COHORT_2_2	SSC-SFARI__5286
COHORT_2_2	SSC-SFARI__5372
COHORT_2_2	SSC-SFARI__4832
COHORT_2_2	SSC-SFARI__12630-mo
COHORT_2_2	SSC-SFARI__4877
COHORT_2_2	SSC-SFARI__4986
COHORT_2_2	SSC-SFARI__12238-mo
COHORT_2_2	SSC-SFARI__4961
COHORT_2_2	SSC-SFARI__6279
COHORT_2_2	SSC-SFARI__5389
COHORT_2_2	SSC-SFARI__5310
COHORT_2_2	SSC-SFARI__4974
COHORT_2_2	SSC-SFARI__5844
COHORT_2_2	SSC-SFARI__4858
COHORT_2_2	SSC-SFARI__31719
COHORT_2_2	SSC-SFARI__5295
COHORT_2_2	SSC-SFARI__5268
COHORT_2_2	SSC-SFARI__5364
COHORT_2_2	SSC-SFARI__6177
COHORT_2_2	SSC-SFARI__4845
COHORT_2_2	SSC-SFARI__5882
COHORT_2_2	SSC-SFARI__6192
COHORT_2_2	SSC-SFARI__13914-fa
COHORT_2_2	SSC-SFARI__14006-mo
COHORT_2_2	SSC-SFARI__6276
COHORT_2_2	SSC-SFARI__SSC07565
COHORT_2_2	SSC-SFARI__4836
COHORT_2_2	SSC-SFARI__5272
COHORT_2_2	SSC-SFARI__4951
COHORT_2_2	SSC-SFARI__5838
COHORT_2_2	SSC-SFARI__4860
COHORT_2_2	SSC-SFARI__12346-mo
COHORT_2_2	SSC-SFARI__5367
COHORT_2_2	SSC-SFARI__4947
COHORT_2_2	SSC-SFARI__31704
COHORT_2_2	SSC-SFARI__4841
COHORT_2_2	SSC-SFARI__4993
COHORT_2_2	SSC-SFARI__5285
COHORT_2_2	SSC-SFARI__6204
COHORT_2_2	SSC-SFARI__5390
COHORT_2_2	SSC-SFARI__11629-p1
COHORT_2_2	SSC-SFARI__31751
COHORT_2_2	SSC-SFARI__5254
COHORT_2_2	SSC-SFARI__5872
COHORT_2_2	SSC-SFARI__5375
COHORT_2_2	SSC-SFARI__4984
COHORT_2_2	SSC-SFARI__4830
COHORT_2_2	SSC-SFARI__5892
COHORT_2_2	SSC-SFARI__5841
COHORT_2_2	SSC-SFARI__5283
COHORT_2_2	SSC-SFARI__5368
COHORT_2_2	SSC-SFARI__4999
COHORT_2_2	SSC-SFARI__5304
COHORT_2_2	SSC-SFARI__68547
COHORT_2_2	SSC-SFARI__5306
COHORT_2_2	SSC-SFARI__4838
COHORT_2_2	SSC-SFARI__6200
COHORT_2_2	SSC-SFARI__5891
COHORT_2_2	SSC-SFARI__6201
COHORT_2_2	SSC-SFARI__4988
COHORT_2_2	SSC-SFARI__5839
COHORT_2_2	SSC-SFARI__5399
COHORT_2_2	SSC-SFARI__SSC06997
COHORT_2_2	SSC-SFARI__SSC03217
COHORT_2_2	SSC-SFARI__13653-mo
COHORT_2_2	SSC-SFARI__SSC07499
COHORT_2_2	SSC-SFARI__4839
COHORT_2_2	SSC-SFARI__4980
COHORT_2_2	SSC-SFARI__5397
COHORT_2_2	SSC-SFARI__6224
COHORT_2_2	SSC-SFARI__11459-fa
COHORT_2_2	SSC-SFARI__31728
COHORT_2_2	SSC-SFARI__5308
COHORT_2_2	SSC-SFARI__SSC05749
COHORT_2_2	SSC-SFARI__6273
COHORT_2_2	SSC-SFARI__4972
COHORT_2_2	SSC-SFARI__5354
COHORT_2_2	SSC-SFARI__6191
COHORT_2_2	SSC-SFARI__12381-mo
COHORT_2_2	SSC-SFARI__5890
COHORT_2_2	SSC-SFARI__6289
COHORT_2_2	SSC-SFARI__5248
COHORT_2_2	SSC-SFARI__6210
COHORT_2_2	SSC-SFARI__12578-fa
COHORT_2_2	SSC-SFARI__6212
COHORT_2_2	SSC-SFARI__5406
COHORT_2_2	SSC-SFARI__5387
COHORT_2_2	SSC-SFARI__5297
COHORT_2_2	SSC-SFARI__6184
COHORT_2_2	SSC-SFARI__4964
COHORT_2_2	SSC-SFARI__5835
COHORT_2_2	SSC-SFARI__4825
COHORT_2_2	SSC-SFARI__5853
COHORT_2_2	SSC-SFARI__6178
COHORT_2_2	SSC-SFARI__5862
COHORT_2_2	SSC-SFARI__31773
COHORT_2_2	SSC-SFARI__12390-mo
COHORT_2_2	SSC-SFARI__31770
COHORT_2_2	SSC-SFARI__5866
COHORT_2_2	SSC-SFARI__4976
COHORT_2_2	SSC-SFARI__4881
COHORT_2_2	SSC-SFARI__4985
COHORT_2_2	SSC-SFARI__5889
COHORT_2_2	SSC-SFARI__11008-mo
COHORT_2_2	SSC-SFARI__4990
COHORT_2_2	SSC-SFARI__4840
COHORT_2_2	SSC-SFARI__4966
COHORT_2_2	SSC-SFARI__68571
COHORT_2_2	SSC-SFARI__5294
COHORT_2_2	SSC-SFARI__12674-mo
COHORT_2_2	SSC-SFARI__6206
COHORT_2_2	SSC-SFARI__4824
COHORT_2_2	SSC-SFARI__5840
COHORT_2_2	SSC-SFARI__5281
COHORT_2_2	SSC-SFARI__5365
COHORT_2_2	SSC-SFARI__4850
COHORT_2_2	SSC-SFARI__4884
COHORT_2_2	SSC-SFARI__5403
COHORT_2_2	SSC-SFARI__SSC05083
COHORT_2_2	SSC-SFARI__5379
COHORT_2_2	SSC-SFARI__5374
COHORT_2_2	SSC-SFARI__4887
COHORT_2_2	SSC-SFARI__5388
COHORT_2_2	SSC-SFARI__5273
COHORT_2_2	SSC-SFARI__4943
COHORT_2_2	SSC-SFARI__4849
COHORT_2_2	SSC-SFARI__6288
COHORT_2_2	SSC-SFARI__4975
COHORT_2_2	SSC-SFARI__13447-fa
COHORT_2_2	SSC-SFARI__31729
COHORT_2_2	SSC-SFARI__5893
COHORT_2_2	SSC-SFARI__4992
COHORT_2_2	SSC-SFARI__31712
COHORT_2_2	SSC-SFARI__12752-mo
COHORT_2_2	SSC-SFARI__5869
COHORT_2_2	SSC-SFARI__6569
COHORT_2_2	SSC-SFARI__5855
COHORT_2_2	SSC-SFARI__5258
COHORT_2_2	SSC-SFARI__5307
COHORT_2_2	SSC-SFARI__5366
COHORT_2_2	SSC-SFARI__6207
COHORT_2_2	SSC-SFARI__5401
COHORT_2_2	SSC-SFARI__4880
COHORT_2_2	SSC-SFARI__31706
COHORT_2_2	SSC-SFARI__5373
COHORT_2_2	SSC-SFARI__5385
COHORT_2_2	SSC-SFARI__5292
COHORT_2_2	SSC-SFARI__13857-fa
COHORT_2_2	SSC-SFARI__5293
COHORT_2_2	SSC-SFARI__4971
COHORT_2_2	SSC-SFARI__4991
COHORT_2_2	SSC-SFARI__4946
COHORT_2_2	SSC-SFARI__5393
COHORT_2_2	SSC-SFARI__4983
COHORT_2_2	SSC-SFARI__4865
COHORT_2_2	SSC-SFARI__5392
COHORT_2_2	SSC-SFARI__6285
COHORT_2_2	SSC-SFARI__12630-fa
COHORT_3	SSC-SFARI__68698
COHORT_3	SSC-SFARI__35941
COHORT_3	SSC-SFARI__36970
COHORT_3	SSC-SFARI__36915
COHORT_3	SSC-SFARI__SSC06053
COHORT_3	SSC-SFARI__35861
COHORT_3	SSC-SFARI__68649
COHORT_3	SSC-SFARI__36833
COHORT_3	SSC-SFARI__37326
COHORT_3	SSC-SFARI__SSC00809
COHORT_3	SSC-SFARI__36118
COHORT_3	SSC-SFARI__36907
COHORT_3	SSC-SFARI__36142
COHORT_3	SSC-SFARI__70347
COHORT_3	SSC-SFARI__70296
COHORT_3	SSC-SFARI__SSC08973
COHORT_3	SSC-SFARI__68569
COHORT_3	SSC-SFARI__68529
COHORT_3	SSC-SFARI__36187
COHORT_3	SSC-SFARI__68737
COHORT_3	SSC-SFARI__36896
COHORT_3	SSC-SFARI__SSC08667
COHORT_3	SSC-SFARI__36728
COHORT_3	SSC-SFARI__36115
COHORT_3	SSC-SFARI__36181
COHORT_3	SSC-SFARI__37415
COHORT_3	SSC-SFARI__SSC04052
COHORT_3	SSC-SFARI__SSC02342
COHORT_3	SSC-SFARI__70194
COHORT_3	SSC-SFARI__68730
COHORT_3	SSC-SFARI__68706
COHORT_3	SSC-SFARI__31762
COHORT_3	SSC-SFARI__36086
COHORT_3	SSC-SFARI__70222
COHORT_3	SSC-SFARI__70199
COHORT_3	SSC-SFARI__11604-fa
COHORT_3	SSC-SFARI__37074
COHORT_3	SSC-SFARI__36092
COHORT_3	SSC-SFARI__SSC00472
COHORT_3	SSC-SFARI__SSC08672
COHORT_3	SSC-SFARI__36994
COHORT_3	SSC-SFARI__SSC06000
COHORT_3	SSC-SFARI__68564
COHORT_3	SSC-SFARI__36952
COHORT_3	SSC-SFARI__36819
COHORT_3	SSC-SFARI__31779
COHORT_3	SSC-SFARI__31781
COHORT_3	SSC-SFARI__SSC04494
COHORT_3	SSC-SFARI__37341
COHORT_3	SSC-SFARI__36157
COHORT_3	SSC-SFARI__SSC02920
COHORT_3	SSC-SFARI__70268
COHORT_3	SSC-SFARI__36883
COHORT_3	SSC-SFARI__70339
COHORT_3	SSC-SFARI__36738
COHORT_3	SSC-SFARI__13924-mo
COHORT_3	SSC-SFARI__36778
COHORT_3	SSC-SFARI__37035
COHORT_3	SSC-SFARI__11031-fa
COHORT_3	SSC-SFARI__36912
COHORT_3	SSC-SFARI__36213
COHORT_3	SSC-SFARI__37407
COHORT_3	SSC-SFARI__68683
COHORT_3	SSC-SFARI__70364
COHORT_3	SSC-SFARI__36882
COHORT_3	SSC-SFARI__SSC05837
COHORT_3	SSC-SFARI__36897
COHORT_3	SSC-SFARI__70301
COHORT_3	SSC-SFARI__SSC05106
COHORT_3	SSC-SFARI__36188
COHORT_3	SSC-SFARI__68746
COHORT_3	SSC-SFARI__36070
COHORT_3	SSC-SFARI__SSC00808
COHORT_3	SSC-SFARI__70195
COHORT_3	SSC-SFARI__SSC02914
COHORT_3	SSC-SFARI__68771
COHORT_3	SSC-SFARI__SSC06169
COHORT_3	SSC-SFARI__36075
COHORT_3	SSC-SFARI__70240
COHORT_3	SSC-SFARI__70250
COHORT_3	SSC-SFARI__37008
COHORT_3	SSC-SFARI__35996
COHORT_3	SSC-SFARI__36067
COHORT_3	SSC-SFARI__36985
COHORT_3	SSC-SFARI__68515
COHORT_3	SSC-SFARI__SSC00643
COHORT_3	SSC-SFARI__35998
COHORT_3	SSC-SFARI__68722
COHORT_3	SSC-SFARI__68634
COHORT_3	SSC-SFARI__37027
COHORT_3	SSC-SFARI__68570
COHORT_3	SSC-SFARI__14394-mo
COHORT_3	SSC-SFARI__36993
COHORT_3	SSC-SFARI__36046
COHORT_3	SSC-SFARI__70404
COHORT_3	SSC-SFARI__36968
COHORT_3	SSC-SFARI__37316
COHORT_3	SSC-SFARI__SSC10434
COHORT_3	SSC-SFARI__SSC04970
COHORT_3	SSC-SFARI__70243
COHORT_3	SSC-SFARI__13150-fa
COHORT_3	SSC-SFARI__68754
COHORT_3	SSC-SFARI__36110
COHORT_3	SSC-SFARI__SSC05621
COHORT_3	SSC-SFARI__70207
COHORT_3	SSC-SFARI__68697
COHORT_3	SSC-SFARI__37089
COHORT_3	SSC-SFARI__SSC05818
COHORT_3	SSC-SFARI__78764
COHORT_3	SSC-SFARI__37431
COHORT_3	SSC-SFARI__SSC10960
COHORT_3	SSC-SFARI__70210
COHORT_3	SSC-SFARI__37041
COHORT_3	SSC-SFARI__13638-mo
COHORT_3	SSC-SFARI__35845
COHORT_3	SSC-SFARI__SSC05279
COHORT_3	SSC-SFARI__36946
COHORT_3	SSC-SFARI__70214
COHORT_3	SSC-SFARI__36006
COHORT_3	SSC-SFARI__36100
COHORT_3	SSC-SFARI__36872
COHORT_3	SSC-SFARI__78725
COHORT_3	SSC-SFARI__36093
COHORT_3	SSC-SFARI__36811
COHORT_3	SSC-SFARI__36069
COHORT_3	SSC-SFARI__12447-fa
COHORT_3	SSC-SFARI__70220
COHORT_3	SSC-SFARI__SSC03025
COHORT_3	SSC-SFARI__37026
COHORT_3	SSC-SFARI__70204
COHORT_3	SSC-SFARI__36116
COHORT_3	SSC-SFARI__SSC06407
COHORT_3	SSC-SFARI__SSC05449
COHORT_3	SSC-SFARI__36785
COHORT_3	SSC-SFARI__36180
COHORT_3	SSC-SFARI__11897-mo
COHORT_3	SSC-SFARI__SSC04988
COHORT_3	SSC-SFARI__70444
COHORT_3	SSC-SFARI__78734
COHORT_3	SSC-SFARI__SSC06372
COHORT_3	SSC-SFARI__70393
COHORT_3	SSC-SFARI__SSC08668
COHORT_3	SSC-SFARI__36068
COHORT_3	SSC-SFARI__35948
COHORT_3	SSC-SFARI__70289
COHORT_3	SSC-SFARI__36094
COHORT_3	SSC-SFARI__37327
COHORT_3	SSC-SFARI__31717
COHORT_3	SSC-SFARI__36083
COHORT_3	SSC-SFARI__35924
COHORT_3	SSC-SFARI__SSC05832
COHORT_3	SSC-SFARI__37075
COHORT_3	SSC-SFARI__68714
COHORT_3	SSC-SFARI__68523
COHORT_3	SSC-SFARI__SSC02443
COHORT_3	SSC-SFARI__36976
COHORT_3	SSC-SFARI__SSC06717
COHORT_3	SSC-SFARI__SSC00375
COHORT_3	SSC-SFARI__70445
COHORT_3	SSC-SFARI__37081
COHORT_3	SSC-SFARI__SSC11072
COHORT_3	SSC-SFARI__35990
COHORT_3	SSC-SFARI__SSC06665
COHORT_3	SSC-SFARI__36196
COHORT_3	SSC-SFARI__37083
COHORT_3	SSC-SFARI__70218
COHORT_3	Autism_Sequencing_Consortium__C221402
COHORT_3	SSC-SFARI__68724
COHORT_3	SSC-SFARI__36149
COHORT_3	SSC-SFARI__70295
COHORT_3	SSC-SFARI__35931
