UUID	Barcode	Short Barcode
32ce7bee-3556-4c5f-924d-4c2804274a1c	TCGA-DY-A1DF-01A	TCGA-DY-A1DF-01
5ca46115-c548-489a-a7b4-6b5277d0bb6b	TCGA-DY-A1DF-10A	TCGA-DY-A1DF-10
ca3dc2e9-6826-4cc6-8bb1-704fce51de20	TCGA-DY-A1DD-10A	TCGA-DY-A1DD-10
42244758-cefc-4789-89f3-7ad106be91ad	TCGA-DY-A1DG-10A	TCGA-DY-A1DG-10
96e312dc-ddea-4d52-8948-1bd0e2171767	TCGA-DY-A1DG-01A	TCGA-DY-A1DG-01
0a364a37-c8df-40f2-aaa9-3ca21c13e8ff	TCGA-EI-6509-01A	TCGA-EI-6509-01
cda7697e-d321-4ff5-be25-906ff8fea2b4	TCGA-EI-6509-10A	TCGA-EI-6509-10
0cc81cab-71a5-4538-88b9-6a2d631aac88	TCGA-AG-4021-01A	TCGA-AG-4021-01
f446b941-4fef-48f3-ab63-7f5d6341f244	TCGA-AG-4021-10A	TCGA-AG-4021-10
2ee11f62-620f-4d38-a594-fd9d68b03cd0	TCGA-AF-4110-01A	TCGA-AF-4110-01
5b9107d7-be44-4290-87a8-5246c04b48c7	TCGA-AF-4110-10A	TCGA-AF-4110-10
24849df2-cf5b-4444-98af-1af46ba34238	TCGA-DC-4745-10A	TCGA-DC-4745-10
fcb9c424-9c79-4676-9d43-c1bcf63c3eb9	TCGA-DC-4745-01A	TCGA-DC-4745-01
ba01c6a9-cb52-4627-96a2-1b2dc64860a2	TCGA-DY-A1DE-10A	TCGA-DY-A1DE-10
636e158c-a283-49f1-bb36-d69ebd4b6311	TCGA-DY-A1DD-01A	TCGA-DY-A1DD-01
d6edd35a-73f3-4143-bd99-82d6a3e769a7	TCGA-AF-2690-10A	TCGA-AF-2690-10
42430469-4750-44b1-bcb1-102628f1a144	TCGA-EI-6514-10A	TCGA-EI-6514-10
5671fae7-e0af-4288-9ed2-d75b10a0392e	TCGA-EI-6514-01A	TCGA-EI-6514-01
0e6b8c9a-b199-4c18-a90b-d23c169cc232	TCGA-DY-A1DC-10A	TCGA-DY-A1DC-10
8146d56a-d047-4242-b5b2-5f2eb52e55e3	TCGA-DY-A1DC-01A	TCGA-DY-A1DC-01
8dc877bb-8bd6-467b-a03e-1725e03971df	TCGA-DY-A1DE-01A	TCGA-DY-A1DE-01
44d1ebd5-3ec6-490e-8521-62270505c729	TCGA-AF-3911-10A	TCGA-AF-3911-10
75ef6026-4d05-4d32-8225-9980642fcd80	TCGA-EI-6512-10A	TCGA-EI-6512-10
df92851b-7dfb-4ff7-b03f-37e332496ba6	TCGA-EI-6512-01A	TCGA-EI-6512-01
80087ddd-a8d9-4eef-8d36-e7a077578949	TCGA-AF-2693-10A	TCGA-AF-2693-10
a1820aec-061f-4bee-b8c6-ae404fdf15cd	TCGA-AF-2693-01A	TCGA-AF-2693-01
769636c2-faba-47fe-b2a0-c95693252d06	TCGA-AF-2690-01A	TCGA-AF-2690-01
d2f28259-87a7-4bd8-84bc-832e551c1ace	TCGA-AG-3878-01A	TCGA-AG-3878-01
bb4fb9dc-e786-4fcf-8a1c-f5791bc900c3	TCGA-AG-A00C-10A	TCGA-AG-A00C-10
bc32cf3b-4263-4801-9def-a8f9747fd7c3	TCGA-AG-A00C-01A	TCGA-AG-A00C-01
04749f36-5fd0-431c-968d-27bd5b054111	TCGA-AF-3911-01A	TCGA-AF-3911-01
da1ca84f-6c55-4536-9449-3c87e51ef85a	TCGA-AG-3727-01A	TCGA-AG-3727-01
5cd9c79f-d0c1-48b0-85aa-5270c0e866b5	TCGA-AG-A008-10A	TCGA-AG-A008-10
33490c7d-bda5-4f34-9334-41ffea509f86	TCGA-AG-3878-10A	TCGA-AG-3878-10
81bb3957-3b6f-4385-ba28-53af6e8453a8	TCGA-CL-5917-10A	TCGA-CL-5917-10
a2a2cebf-3e82-4f0c-846d-3dcfd10a5628	TCGA-CL-5917-01A	TCGA-CL-5917-01
e2428535-1739-45bc-8466-ff8baeb59f57	TCGA-AG-3893-10A	TCGA-AG-3893-10
4e7460f4-9f0c-4cfe-95f3-c514c1b53287	TCGA-AG-3584-10A	TCGA-AG-3584-10
a2fef5a0-a5b1-4835-b92e-6f1e8c88c510	TCGA-AG-3727-10A	TCGA-AG-3727-10
1176543d-336d-451f-8a8e-3ac97c76ebeb	TCGA-AG-3909-10A	TCGA-AG-3909-10
12a43beb-edb6-4abc-8322-ca8246d64b3f	TCGA-AG-3909-01A	TCGA-AG-3909-01
28b76abf-6a5f-4d3b-87fe-18ea7139dedf	TCGA-AG-A01Y-01A	TCGA-AG-A01Y-01
9e602612-9215-46e5-8058-6fa8fce6b739	TCGA-AG-A01Y-11A	TCGA-AG-A01Y-11
7e16afe9-da05-451b-bd8c-86d75c8e475c	TCGA-AG-3893-01A	TCGA-AG-3893-01
7764db67-5d9e-4421-86c6-7151aca688d1	TCGA-AG-3885-01A	TCGA-AG-3885-01
d7d09ff1-a9f4-4e5b-b1c1-854df4a856c9	TCGA-AG-3885-10A	TCGA-AG-3885-10
d803f092-3340-485d-9964-d6554d210e2e	TCGA-AG-4008-01A	TCGA-AG-4008-01
c481abbb-21eb-4393-ab8d-c27e3da1b8f7	TCGA-AG-A01W-01A	TCGA-AG-A01W-01
c913e113-9731-488a-ac17-652f5a52f771	TCGA-AG-A01W-11A	TCGA-AG-A01W-11
2aab4161-aa5c-45aa-8770-341f4f9a3c48	TCGA-AG-3586-10A	TCGA-AG-3586-10
6a8bcb75-c669-424b-8634-5f4f77c5b9c9	TCGA-AG-3586-01A	TCGA-AG-3586-01
c5dc7f19-74f0-4053-a405-42ef3e6049b4	TCGA-AG-3890-10A	TCGA-AG-3890-10
db70a6dd-de09-4ed7-916c-708b21734500	TCGA-AG-3890-01A	TCGA-AG-3890-01
c80e7fb0-4536-404a-be8b-21a2daa61d47	TCGA-AF-2692-10A	TCGA-AF-2692-10
ba57f55a-1ade-4c91-9b44-ed9de039cf29	TCGA-AG-4008-10A	TCGA-AG-4008-10
5a5d4514-6cf6-4215-a43f-88125b66a240	TCGA-AG-3732-11A	TCGA-AG-3732-11
92c82bdb-5682-4bd8-b472-db526241f9d9	TCGA-AG-3732-01A	TCGA-AG-3732-01
e948f2d0-e1bf-46fa-a0e0-a733036d3da3	TCGA-AG-3582-10A	TCGA-AG-3582-10
00a6ea95-e9e2-41c5-9b0c-83f51b972b88	TCGA-AG-3892-10A	TCGA-AG-3892-10
d5b6919d-5654-486f-95b0-d89cb1893614	TCGA-AG-3892-01A	TCGA-AG-3892-01
73204a53-c4bb-40f0-b749-454ae3df6238	TCGA-AF-2692-11A	TCGA-AF-2692-11
c50b0d58-91a3-4aa7-9276-5ef65858e917	TCGA-AG-3598-10A	TCGA-AG-3598-10
3ca7589a-e887-4da2-8d59-19fe5963ac21	TCGA-AF-2692-01A	TCGA-AF-2692-01
18a0e550-2c5e-44d2-818d-a1bc8f786f31	TCGA-AG-3605-01A	TCGA-AG-3605-01
b72c5b8b-ad21-4f26-ba82-5ea789fec88d	TCGA-AG-3605-10A	TCGA-AG-3605-10
6160c363-b050-4b3b-9909-4ebc33ed3a1a	TCGA-AG-4001-01A	TCGA-AG-4001-01
1b1ef856-ea45-4857-8b4b-c4330fa930d8	TCGA-AG-3582-01A	TCGA-AG-3582-01
9261ad69-a61d-45cb-a789-2fe25f81da44	TCGA-DC-6157-10A	TCGA-DC-6157-10
eddf9f22-bad7-4563-915c-99e2405fb79c	TCGA-DC-6157-01A	TCGA-DC-6157-01
983614ca-3d41-4539-a619-948d0d40fc06	TCGA-AG-3598-01A	TCGA-AG-3598-01
e01a6700-87ed-4c18-9d0c-09d1dd75d3a6	TCGA-AG-A02X-10A	TCGA-AG-A02X-10
93f2aef6-da52-491c-9c7e-c6c4f6e6fafa	TCGA-AG-A02X-01A	TCGA-AG-A02X-01
5ba16c12-d6a3-4b5c-a79d-44445aab1db3	TCGA-AG-3891-10A	TCGA-AG-3891-10
4d4cab30-dd2d-480e-ab0c-1df79b1c92e4	TCGA-AG-4009-10A	TCGA-AG-4009-10
bb736448-e1df-4cc7-aca8-cf20af8df00b	TCGA-AG-4009-01A	TCGA-AG-4009-01
1e7ac47a-a3da-49bc-9871-6be154a0014e	TCGA-AG-4001-10A	TCGA-AG-4001-10
18262c9a-5015-4179-a10c-39149b47b13f	TCGA-AG-3999-10A	TCGA-AG-3999-10
a7affaa9-37f8-4d9b-80e8-72fea71be2a6	TCGA-AG-A01J-01A	TCGA-AG-A01J-01
fe7d4119-d196-43ba-b859-fdaa38e83ce8	TCGA-AG-A01J-10A	TCGA-AG-A01J-10
f1a5d898-9bb7-4a0d-b624-cba8c1c5a8e1	TCGA-DC-5869-10A	TCGA-DC-5869-10
4cb5af85-6d78-4de2-a4a3-a0d4a5aa1d31	TCGA-AG-3891-01A	TCGA-AG-3891-01
dbce138e-9370-4b1b-a2f1-2c91c3f70743	TCGA-AG-3575-01A	TCGA-AG-3575-01
022ba0b0-f8cc-474c-9fb9-7928b45fd756	TCGA-AG-3999-01A	TCGA-AG-3999-01
34f6d376-c126-4e22-9241-93d2cd94773d	TCGA-AG-A025-01A	TCGA-AG-A025-01
f739aaab-9f6b-48d7-bc20-ea7bf28c53e4	TCGA-AG-A025-10A	TCGA-AG-A025-10
3cb8893d-90c2-4d0f-ae8d-31e3efcfa40d	TCGA-AG-A00H-01A	TCGA-AG-A00H-01
a94d44d3-470f-4ca2-b93c-5d5a06340345	TCGA-AG-A00H-10A	TCGA-AG-A00H-10
29aa25d6-197f-4728-b3ca-c2dfb59218a9	TCGA-DC-5869-01A	TCGA-DC-5869-01
8740f48f-f22a-4ea2-bc27-932a37a53109	TCGA-AF-3400-01A	TCGA-AF-3400-01
19c46755-a17b-47b7-9f00-0bf55e0171d1	TCGA-AF-5654-10A	TCGA-AF-5654-10
8529d29d-697e-4d1e-a76b-b953d5795468	TCGA-AF-5654-11A	TCGA-AF-5654-11
09f2cdcb-a384-4348-9c2c-bd9f0103d9be	TCGA-AG-3575-10A	TCGA-AG-3575-10
c97bf26f-cf5a-47c0-b941-3ade2dc938eb	TCGA-AG-A016-10A	TCGA-AG-A016-10
da379395-7fe2-434f-9af8-539fe499230a	TCGA-AG-A016-01A	TCGA-AG-A016-01
0b8e0bf9-b4b0-4428-8f52-91b59523f2f4	TCGA-AF-3400-10A	TCGA-AF-3400-10
4322301d-24aa-4a69-b3b8-b694733e136f	TCGA-AF-3400-11A	TCGA-AF-3400-11
2c6330eb-5898-4b4a-84f4-acc8279bb907	TCGA-AG-3583-10A	TCGA-AG-3583-10
ed26f102-e916-4f86-8b17-fca4d5c8c6f8	TCGA-AG-3583-01A	TCGA-AG-3583-01
08ac8c43-02b0-4eb2-b629-2f789b893ce2	TCGA-AF-5654-01A	TCGA-AF-5654-01
c8b8ce61-200b-4fd8-b315-ca68823cfbcc	TCGA-AG-3896-10A	TCGA-AG-3896-10
b918b56c-5c78-4cee-85a7-7c88501e88ad	TCGA-AG-A002-01A	TCGA-AG-A002-01
e2660cfd-8fec-437f-8a0e-4869030de46e	TCGA-AG-A002-10A	TCGA-AG-A002-10
4328abb7-6e1f-4da9-a6a4-2f8fa32b4c30	TCGA-AG-3898-10A	TCGA-AG-3898-10
c782d6bf-aa57-4184-8276-e08d6b64e6b2	TCGA-AG-3898-01A	TCGA-AG-3898-01
03b40342-3cce-4a45-b2ec-8855aeb85100	TCGA-AG-3896-01A	TCGA-AG-3896-01
0fc9ab73-f4d2-4bc6-a824-790c2c904bac	TCGA-AG-3882-10A	TCGA-AG-3882-10
6b3bfc6a-8ed2-4a98-ac8f-55d9498e2f94	TCGA-AG-3587-10A	TCGA-AG-3587-10
34c716a9-fcc3-478c-a25f-ae9ca531ae1d	TCGA-AG-3594-10A	TCGA-AG-3594-10
a1b77de7-6d99-4ead-9a48-20cc0f038205	TCGA-AG-3594-01A	TCGA-AG-3594-01
d6d0ff44-82c8-4893-843f-869047874993	TCGA-AG-3580-01A	TCGA-AG-3580-01
eb3a1a59-b2c5-4436-a971-fcfe5c643820	TCGA-AG-4007-10A	TCGA-AG-4007-10
012adc3a-0cef-48e8-b468-7c816afe1de0	TCGA-AG-3882-01A	TCGA-AG-3882-01
b67c3548-2135-4e0b-8687-624f330fd0aa	TCGA-AG-A00Y-10A	TCGA-AG-A00Y-10
24dbc36a-30b2-4e10-a234-5183882e750b	TCGA-AG-3587-01A	TCGA-AG-3587-01
fbfa61fe-4fb7-4b2a-9bf0-33140fd41873	TCGA-AG-A014-01A	TCGA-AG-A014-01
633eefab-9f91-4567-b396-65c54e57ce5a	TCGA-AG-3580-10A	TCGA-AG-3580-10
0fa514aa-c0eb-4177-ba65-1b8616232054	TCGA-AG-A014-10A	TCGA-AG-A014-10
52c98b93-e4d6-43af-a56a-542d7de940b6	TCGA-AG-3887-10A	TCGA-AG-3887-10
7f10dd13-e2c3-4f27-8673-ff5cd1632b2b	TCGA-AG-3887-01A	TCGA-AG-3887-01
e6fc3f28-1de1-4587-9e0e-0861323e6772	TCGA-AG-4007-01A	TCGA-AG-4007-01
8ec6aded-026e-47f5-91f1-2a75f07bd8d0	TCGA-AG-A00Y-01A	TCGA-AG-A00Y-01
979d3304-71b4-4c36-93c2-63236d7d777c	TCGA-AG-3602-10A	TCGA-AG-3602-10
c4d91b86-d6ba-4e84-883a-6a94cc34e5d3	TCGA-AF-3914-11A	TCGA-AF-3914-11
a20f4cc7-2b64-415a-8cdc-26d575a2299f	TCGA-EF-5831-01A	TCGA-EF-5831-01
c8cf29f3-de67-4927-941f-088abf915a0b	TCGA-EF-5831-10A	TCGA-EF-5831-10
a201a649-3296-413f-95b7-48bca910d27b	TCGA-AG-A02N-11A	TCGA-AG-A02N-11
f5999244-1a53-468a-8d94-a07a62617751	TCGA-AG-A02N-01A	TCGA-AG-A02N-01
1a71424c-3dcc-470a-bf57-ff52175a7c48	TCGA-AG-3602-01A	TCGA-AG-3602-01
6f8b0ab1-cdfa-4b50-b9da-00170c2f79a3	TCGA-AG-3608-01A	TCGA-AG-3608-01
3950aedb-3b85-496c-9ded-bb55707362af	TCGA-AG-A011-10A	TCGA-AG-A011-10
b5dd8f49-26fc-48d9-a964-d8ebdcca9e19	TCGA-AG-A011-01A	TCGA-AG-A011-01
4a7e2754-2ae5-462a-a9af-d1ec869f0a29	TCGA-AF-3914-01A	TCGA-AF-3914-01
5b98c136-7bc3-411c-b07d-f0cf657f834d	TCGA-AG-4005-01A	TCGA-AG-4005-01
0a308492-a312-4fe2-9c7a-bfa189c009a4	TCGA-AG-4005-10A	TCGA-AG-4005-10
52980ab7-69c5-4fa3-83ed-eb21e703c60d	TCGA-AG-3902-10A	TCGA-AG-3902-10
f52423c2-7780-4470-8e27-5982201ccb83	TCGA-AG-3902-01A	TCGA-AG-3902-01
45809b13-30af-4a01-afe9-485a76161c11	TCGA-AG-3608-10A	TCGA-AG-3608-10
2033c35c-2bcc-4b39-8e4d-d1187ab81916	TCGA-AG-A023-01A	TCGA-AG-A023-01
97a5aecb-ecef-4075-9b65-ce4784a79546	TCGA-AG-A023-10A	TCGA-AG-A023-10
0bcfa029-86e5-47de-a315-d9991f67e5cd	TCGA-AG-3728-10A	TCGA-AG-3728-10
dc9aa351-45d9-48ed-a905-0d79d9cfb085	TCGA-AG-3611-01A	TCGA-AG-3611-01
83c430d6-3f3f-49db-ba30-98ee696744c1	TCGA-AG-3742-11A	TCGA-AG-3742-11
a84f2397-8fa0-4351-b05b-1ea8a230597a	TCGA-AG-3742-01A	TCGA-AG-3742-01
019eb82b-4a2d-4e67-99a6-fe10b0abcb70	TCGA-AG-3728-01A	TCGA-AG-3728-01
c49d26b9-a956-436c-9c24-0a5040e60c89	TCGA-AG-3601-10A	TCGA-AG-3601-10
ee6fcfc8-edc1-4af9-82e1-02bee2ad0563	TCGA-AG-3601-01A	TCGA-AG-3601-01
f966f099-e31a-4d9f-aa1a-857fed5682c0	TCGA-AF-2691-11A	TCGA-AF-2691-11
7f43c713-73ca-4971-a247-e7e2022c2a6b	TCGA-AG-A01L-10A	TCGA-AG-A01L-10
b034c90b-d0bd-466a-88ba-b61efd36c6e4	TCGA-AG-A01L-01A	TCGA-AG-A01L-01
51f9ed2e-4710-46ca-9bcd-80deeaf25409	TCGA-CL-5918-01A	TCGA-CL-5918-01
80770df9-1371-49c6-a24d-c7fea33a456e	TCGA-CL-5918-10A	TCGA-CL-5918-10
c96f0c82-a8b9-4869-9ea1-ced9155c4e1b	TCGA-AG-3611-10A	TCGA-AG-3611-10
d9f4e8eb-b620-4728-a2d1-ea3f6ad9309d	TCGA-AG-3881-10A	TCGA-AG-3881-10
927b6c35-4c85-4ec6-9b06-58c1d089cb41	TCGA-AG-3883-01A	TCGA-AG-3883-01
faf64be5-484f-4557-9965-d77b313e05c8	TCGA-AG-3883-10A	TCGA-AG-3883-10
2902cdfc-cf54-4459-b018-fe50678c284e	TCGA-AF-2691-10A	TCGA-AF-2691-10
ce252c3d-5cf3-46bc-a181-3714d1c65e4e	TCGA-AF-2691-01A	TCGA-AF-2691-01
0eab5f22-d0ac-4498-8e60-37cd414dbd4f	TCGA-AG-3906-01A	TCGA-AG-3906-01
766af738-1da4-40f8-b369-ea83faef25b3	TCGA-AG-3906-10A	TCGA-AG-3906-10
08e04fab-bdfb-446c-829e-90b81795b6f0	TCGA-AG-A036-11A	TCGA-AG-A036-11
a119d591-6e9e-4744-a4b4-7640193b8ffc	TCGA-AG-A036-01A	TCGA-AG-A036-01
af9154ef-22f8-436e-a666-7284e98d74d8	TCGA-AG-3609-01A	TCGA-AG-3609-01
e23e05aa-371b-44da-a526-e543093b7aab	TCGA-AG-3584-01A	TCGA-AG-3584-01
3fee9478-7f68-4407-9eb9-32fb7d853ce7	TCGA-AG-3881-01A	TCGA-AG-3881-01
9d300cc1-69ba-4793-b97b-898f2129f92f	TCGA-AG-3609-10A	TCGA-AG-3609-10
ac02cd55-bc05-4329-8845-e09d088e3cb4	TCGA-AG-A008-01A	TCGA-AG-A008-01
6021027f-2268-4bfa-95d5-a75b2c0dde0e	TCGA-DC-6155-10A	TCGA-DC-6155-10
7ed983ab-5c6a-42b7-b08e-550702e32a5b	TCGA-DC-6155-01A	TCGA-DC-6155-01
3c5e0211-94a1-4760-aaf4-de2b80a92dc3	TCGA-AG-4015-10A	TCGA-AG-4015-10
3c910093-df83-485b-86ef-26a0991d9a0b	TCGA-AG-4015-01A	TCGA-AG-4015-01
01a04eb5-3e06-4c2a-a758-d20691145037	TCGA-AG-3612-01A	TCGA-AG-3612-01
84ce36a8-24dc-4cd6-86e8-18df710ca0e9	TCGA-AG-3612-10A	TCGA-AG-3612-10
339f4c4c-c973-40f0-85ec-c244987aa9c1	TCGA-AG-3901-10A	TCGA-AG-3901-10
6ae385a6-f73c-4a62-a9a1-3207e9c4f802	TCGA-AG-3593-10A	TCGA-AG-3593-10
effca0f1-e81d-47cd-8287-392a2b6ab786	TCGA-AG-3593-01A	TCGA-AG-3593-01
0350e0de-7b86-485a-a057-50e77d899ed9	TCGA-AG-A01N-01A	TCGA-AG-A01N-01
64d63876-3188-4d41-877f-bba0e771ab03	TCGA-AG-A01N-10A	TCGA-AG-A01N-10
815ffaae-31a8-4064-b51a-17123a21e9e6	TCGA-EF-5830-01A	TCGA-EF-5830-01
d3fbf6c3-55bd-4da9-8b5e-8940c1b45d4b	TCGA-EF-5830-10A	TCGA-EF-5830-10
02e756ef-31bd-4e2f-ac81-2476368dbd96	TCGA-AG-A032-10A	TCGA-AG-A032-10
ae3c8931-c06f-466a-b6bf-440007e13387	TCGA-AG-A032-01A	TCGA-AG-A032-01
da897a5d-b2cc-419f-acd7-473b4928c5d5	TCGA-AG-3574-01A	TCGA-AG-3574-01
fc65e77a-760d-49d6-81b3-cd55899c76ab	TCGA-AG-3574-10A	TCGA-AG-3574-10
5d172f3a-8b5b-4ceb-a5c7-314571e3eb30	TCGA-AG-3894-10A	TCGA-AG-3894-10
d6b7e2f3-01ad-4e77-87bb-9cbaef03a5fb	TCGA-AG-3894-01A	TCGA-AG-3894-01
8863fc0a-66a5-4b52-83f8-da90a5885ea4	TCGA-AG-A015-01A	TCGA-AG-A015-01
bcf9bbf4-758d-4290-855e-5d913c3b53d8	TCGA-AG-A015-10A	TCGA-AG-A015-10
7d6f118c-af0e-47c7-af15-df6aee30f6b5	TCGA-AF-3913-10A	TCGA-AF-3913-10
b01c6cd1-68da-437f-90e4-9a645e8f3470	TCGA-AF-3913-01A	TCGA-AF-3913-01
71cc2392-ea2b-4f06-a247-6d5b2313ec26	TCGA-AG-3578-10A	TCGA-AG-3578-10
96a80f05-cc81-449b-a2c5-c16de4dad36d	TCGA-AG-3578-01A	TCGA-AG-3578-01
fd93a428-11cb-4264-8457-32ccaf547465	TCGA-AG-3581-10A	TCGA-AG-3581-10
532c0aee-a99a-484e-9a8e-316b570bb6d6	TCGA-AG-A026-10A	TCGA-AG-A026-10
c809fa62-4b56-4bdb-8f38-f5917ab48474	TCGA-AG-A026-01A	TCGA-AG-A026-01
03877fe0-b0d6-4800-be46-b45c70350e48	TCGA-DC-6158-01A	TCGA-DC-6158-01
561e132a-f9de-4c12-a6a3-4255a7b75bf0	TCGA-DC-6158-10A	TCGA-DC-6158-10
09342a83-dee6-4299-a801-6955550307eb	TCGA-DC-5337-01A	TCGA-DC-5337-01
fd9f32ac-4185-4824-bf6d-c60b4f0e5838	TCGA-DC-5337-10A	TCGA-DC-5337-10
4a702ded-02fc-40ba-a4f8-a9c4fe7007f9	TCGA-AF-3913-11A	TCGA-AF-3913-11
833678a6-4723-4a28-9470-d3d94f169828	TCGA-AF-2689-11A	TCGA-AF-2689-11
8bee44cb-3fe4-47a8-bd1b-90a59ea606be	TCGA-AF-2689-01A	TCGA-AF-2689-01
dc4852e8-3e77-4d45-8e7e-f9b6efff01e4	TCGA-AF-2689-10A	TCGA-AF-2689-10
84024bb3-4e94-40cc-aac5-8c7412290d02	TCGA-DC-6160-10A	TCGA-DC-6160-10
2371705b-b1d3-41b8-a7cb-32d3d83d600f	TCGA-AG-3581-01A	TCGA-AG-3581-01
c5ac5111-575a-4084-ab76-86e87cc7a9b0	TCGA-DC-6156-01A	TCGA-DC-6156-01
c6bfce42-5064-4ff8-8178-ef735ce31881	TCGA-DC-6156-10A	TCGA-DC-6156-10
a9f5ae90-ce02-46cb-bdf2-56f01abc7e22	TCGA-AG-3599-01A	TCGA-AG-3599-01
f222a681-5186-4383-b61c-bd0601ac1550	TCGA-AG-3599-10A	TCGA-AG-3599-10
4c5dba16-a49e-4121-bf3b-50fa606fba92	TCGA-DC-6160-01A	TCGA-DC-6160-01
1268f79e-4f75-4363-afd9-342dd40baca8	TCGA-AG-A020-11A	TCGA-AG-A020-11
eec9c9e3-6cb3-4589-b3a8-ea2337878599	TCGA-AG-A020-01A	TCGA-AG-A020-01
c870e8ce-b67c-4ca9-8aa9-a85a0b7230b0	TCGA-AG-3726-01A	TCGA-AG-3726-01
d02a1a60-ec3f-49cc-b4c8-07364451cafa	TCGA-AG-3726-10A	TCGA-AG-3726-10
93b755e6-5d6e-4542-8bae-2121f44f590c	TCGA-AG-3901-01A	TCGA-AG-3901-01
c9417d90-b356-4c26-99b7-c7546bfb2b25	TCGA-AG-A02G-10A	TCGA-AG-A02G-10
fccc640a-926d-43a3-9154-c36cd461550a	TCGA-AG-A02G-01A	TCGA-AG-A02G-01
5b559a42-f66d-4f84-a6fd-566d74edf0e0	TCGA-AG-3600-10A	TCGA-AG-3600-10
972673dd-0840-4de8-9c61-ba50ef4ceb40	TCGA-AG-3600-01A	TCGA-AG-3600-01
64935917-0ad9-414b-a0d2-c3fef856dc72	TCGA-IS-A3K8-10A	TCGA-IS-A3K8-10
f8495459-caf7-47ca-9b6a-7fe11ff1ba11	TCGA-IS-A3KA-01A	TCGA-IS-A3KA-01
cd52c7e6-a9e5-41cf-a7a0-e4b1c052336b	TCGA-IS-A3KA-10A	TCGA-IS-A3KA-10
bbde8af5-f8d9-4d21-bb26-6486435f0f5a	TCGA-IS-A3K6-01A	TCGA-IS-A3K6-01
4c450699-a2d6-47ce-bc64-623ae4151407	TCGA-IW-A3M5-10A	TCGA-IW-A3M5-10
bcaea097-8911-4503-8af9-e7e0515d1529	TCGA-IW-A3M6-01A	TCGA-IW-A3M6-01
5fb466a0-bb62-46c1-be63-1076ad01ca31	TCGA-IS-A3K6-10A	TCGA-IS-A3K6-10
7254c2ac-d8ac-4d6e-b444-4cb5f8a6eb36	TCGA-IS-A3K7-01A	TCGA-IS-A3K7-01
dc53e339-ac44-429c-845a-50c52d01bf95	TCGA-IS-A3K7-10A	TCGA-IS-A3K7-10
f4d8a916-a0b5-4632-8e21-6a6d3efb883b	TCGA-IS-A3K8-01A	TCGA-IS-A3K8-01
1afcdb32-ae26-4747-a131-54e83dd84a46	TCGA-DX-A3M1-01A	TCGA-DX-A3M1-01
f854db6b-57cb-4da7-9252-b2ade22c2675	TCGA-IW-A3M4-01A	TCGA-IW-A3M4-01
150ae96a-6c41-474a-a434-c0e25b988b3a	TCGA-IW-A3M4-10B	TCGA-IW-A3M4-10
34b60937-76b3-401c-a8dd-3f78e2b20a38	TCGA-IW-A3M5-01A	TCGA-IW-A3M5-01
3db0de29-f0a6-4cea-bec5-22164e795a43	TCGA-K1-A3PN-01A	TCGA-K1-A3PN-01
b68f7194-1f05-4009-8ed2-58c5ebbcaba8	TCGA-DX-A2IZ-01A	TCGA-DX-A2IZ-01
05062141-46fc-4ed0-842f-cfa97fcb1909	TCGA-DX-A2IZ-10A	TCGA-DX-A2IZ-10
10fd357a-a98f-4c2a-b097-72d56cdd5562	TCGA-IW-A3M6-10A	TCGA-IW-A3M6-10
23b9dca0-a8a2-4798-8953-9f5a03ef7b2b	TCGA-K1-A3PO-01A	TCGA-K1-A3PO-01
05cb080c-12dc-4920-a205-4d5da4248390	TCGA-K1-A3PO-10A	TCGA-K1-A3PO-10
e6ea4d54-fb11-421d-8cf4-00f5874ca717	TCGA-K1-A3PO-11A	TCGA-K1-A3PO-11
46e59502-d5df-428b-beef-6ad1439b86c6	TCGA-DX-A2J4-01A	TCGA-DX-A2J4-01
bac433a0-9c1c-4acf-965f-1612ba341c70	TCGA-DX-A2J4-10A	TCGA-DX-A2J4-10
386455aa-441e-4bd2-a0a7-ad2ed278e5e6	TCGA-DX-A3LS-01A	TCGA-DX-A3LS-01
02db6de3-6de8-426e-89ba-6ba6f03a6ba3	TCGA-DX-A3M1-10A	TCGA-DX-A3M1-10
359fec0b-7bc1-4bb4-a9d9-11eea9366ac6	TCGA-K1-A3PN-02A	TCGA-K1-A3PN-02
f7007628-b5e0-4305-b36d-b58fa9effa7a	TCGA-K1-A3PN-10A	TCGA-K1-A3PN-10
a8ee2e8a-debd-45df-99d3-600bb0b236ff	TCGA-DX-A3LU-10A	TCGA-DX-A3LU-10
e25b5088-a3d4-4f3c-8335-308c571f6a30	TCGA-DX-A3LW-01A	TCGA-DX-A3LW-01
58a401d6-9abb-4e3d-b12e-c29ae301dc45	TCGA-DX-A3LW-10A	TCGA-DX-A3LW-10
5402d273-3b02-4bf7-a0a4-625a59fed4cc	TCGA-FX-A2QS-01A	TCGA-FX-A2QS-01
a8673ba9-ef34-42ca-a73e-1efb4f186e88	TCGA-DX-A2J0-01A	TCGA-DX-A2J0-01
415ce513-c8a5-400d-aebe-05b9d7d60eae	TCGA-DX-A2J0-10A	TCGA-DX-A2J0-10
fa121456-0d94-472e-9ffa-25f1aaac4e00	TCGA-DX-A2J1-01A	TCGA-DX-A2J1-01
151ffa71-7885-4e2c-8d25-5778bdbb6ee4	TCGA-DX-A2J1-10A	TCGA-DX-A2J1-10
